target,target_label,representation_index,layer_label,stream,n_seeds,mean_cv_r2,ci95_low_bootstrap_percentile,ci95_high_bootstrap_percentile
BpowD,B^D,2,1,B_ones,1,-0.0938768522268048,-0.0938768522268048,-0.0938768522268048
BpowD,B^D,2,1,B_tag,1,-0.12518469696008747,-0.12518469696008747,-0.12518469696008747
BpowD,B^D,2,1,B_tens,1,-0.032638923499673435,-0.032638923499673435,-0.032638923499673435
BpowD,B^D,2,1,D_ones,1,0.9827437600905087,0.9827437600905087,0.9827437600905087
BpowD,B^D,2,1,D_tag,1,-0.06108362109329581,-0.06108362109329581,-0.06108362109329581
BpowD,B^D,2,1,N_hundreds,1,-0.039884269922321504,-0.039884269922321504,-0.039884269922321504
BpowD,B^D,2,1,N_ones,1,-0.13256752469646668,-0.13256752469646668,-0.13256752469646668
BpowD,B^D,2,1,N_tag,1,-0.13046239733120935,-0.13046239733120935,-0.13046239733120935
BpowD,B^D,2,1,N_tens,1,-0.08251257984723233,-0.08251257984723233,-0.08251257984723233
BpowD,B^D,2,1,O[0],1,0.8458185587160448,0.8458185587160448,0.8458185587160448
BpowD,B^D,2,1,O[1],1,0.8952598477844983,0.8952598477844983,0.8952598477844983
BpowD,B^D,3,2,B_ones,1,-0.07306737084713726,-0.07306737084713726,-0.07306737084713726
BpowD,B^D,3,2,B_tag,1,-0.0753067674414086,-0.0753067674414086,-0.0753067674414086
BpowD,B^D,3,2,B_tens,1,-0.0297472183875098,-0.0297472183875098,-0.0297472183875098
BpowD,B^D,3,2,D_ones,1,0.980754085781361,0.980754085781361,0.980754085781361
BpowD,B^D,3,2,D_tag,1,-0.06243375535173366,-0.06243375535173366,-0.06243375535173366
BpowD,B^D,3,2,N_hundreds,1,-0.03988426992232186,-0.03988426992232186,-0.03988426992232186
BpowD,B^D,3,2,N_ones,1,-0.15843433587049072,-0.15843433587049072,-0.15843433587049072
BpowD,B^D,3,2,N_tag,1,-0.13046239733120935,-0.13046239733120935,-0.13046239733120935
BpowD,B^D,3,2,N_tens,1,-0.10548831676120876,-0.10548831676120876,-0.10548831676120876
BpowD,B^D,3,2,O[0],1,0.8296381671898991,0.8296381671898991,0.8296381671898991
BpowD,B^D,3,2,O[1],1,0.8629658956358275,0.8629658956358275,0.8629658956358275
BpowD,B^D,4,3,B_ones,1,-0.06535513911659892,-0.06535513911659892,-0.06535513911659892
BpowD,B^D,4,3,B_tag,1,-0.13442321831519144,-0.13442321831519144,-0.13442321831519144
BpowD,B^D,4,3,B_tens,1,-0.03832801359678752,-0.03832801359678752,-0.03832801359678752
BpowD,B^D,4,3,D_ones,1,0.976624647973796,0.976624647973796,0.976624647973796
BpowD,B^D,4,3,D_tag,1,-0.05056937508459787,-0.05056937508459787,-0.05056937508459787
BpowD,B^D,4,3,N_hundreds,1,-0.06462904627120825,-0.06462904627120825,-0.06462904627120825
BpowD,B^D,4,3,N_ones,1,-0.13438145843660015,-0.13438145843660015,-0.13438145843660015
BpowD,B^D,4,3,N_tag,1,-0.13046239733120935,-0.13046239733120935,-0.13046239733120935
BpowD,B^D,4,3,N_tens,1,-0.10548831676122558,-0.10548831676122558,-0.10548831676122558
BpowD,B^D,4,3,O[0],1,0.8128864987692521,0.8128864987692521,0.8128864987692521
BpowD,B^D,4,3,O[1],1,0.840502197170288,0.840502197170288,0.840502197170288
BpowD,B^D,5,4,B_ones,1,-0.0705399281529171,-0.0705399281529171,-0.0705399281529171
BpowD,B^D,5,4,B_tag,1,-0.052370944182213865,-0.052370944182213865,-0.052370944182213865
BpowD,B^D,5,4,B_tens,1,-0.033715279641959126,-0.033715279641959126,-0.033715279641959126
BpowD,B^D,5,4,D_ones,1,0.9789820056142589,0.9789820056142589,0.9789820056142589
BpowD,B^D,5,4,D_tag,1,-0.06033168291461224,-0.06033168291461224,-0.06033168291461224
BpowD,B^D,5,4,N_hundreds,1,-0.039884269922321566,-0.039884269922321566,-0.039884269922321566
BpowD,B^D,5,4,N_ones,1,-0.10967346134886653,-0.10967346134886653,-0.10967346134886653
BpowD,B^D,5,4,N_tag,1,-0.13046239733120935,-0.13046239733120935,-0.13046239733120935
BpowD,B^D,5,4,N_tens,1,-0.1054883167612259,-0.1054883167612259,-0.1054883167612259
BpowD,B^D,5,4,O[0],1,0.8212889807831045,0.8212889807831045,0.8212889807831045
BpowD,B^D,5,4,O[1],1,0.8373596004037221,0.8373596004037221,0.8373596004037221
NdivBpowD,N / B^D,0,input,B_ones,1,-0.29566791909880186,-0.29566791909880186,-0.29566791909880186
NdivBpowD,N / B^D,0,input,B_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,0,input,B_tens,1,-0.2929541801064888,-0.2929541801064888,-0.2929541801064888
NdivBpowD,N / B^D,0,input,D_ones,1,0.3494671887179905,0.3494671887179905,0.3494671887179905
NdivBpowD,N / B^D,0,input,D_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,0,input,N_hundreds,1,-0.22603994408483982,-0.22603994408483982,-0.22603994408483982
NdivBpowD,N / B^D,0,input,N_ones,1,-0.29520747115528445,-0.29520747115528445,-0.29520747115528445
NdivBpowD,N / B^D,0,input,N_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,0,input,N_tens,1,-0.2947125487068927,-0.2947125487068927,-0.2947125487068927
NdivBpowD,N / B^D,0,input,O[0],1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,0,input,O[1],1,-0.22460350414069002,-0.22460350414069002,-0.22460350414069002
NdivBpowD,N / B^D,1,0,B_ones,1,-0.17007131211414905,-0.17007131211414905,-0.17007131211414905
NdivBpowD,N / B^D,1,0,B_tag,1,-0.14718673850984829,-0.14718673850984829,-0.14718673850984829
NdivBpowD,N / B^D,1,0,B_tens,1,-0.14665322830508423,-0.14665322830508423,-0.14665322830508423
NdivBpowD,N / B^D,1,0,D_ones,1,0.9872690396335491,0.9872690396335491,0.9872690396335491
NdivBpowD,N / B^D,1,0,D_tag,1,-0.1799810382388042,-0.1799810382388042,-0.1799810382388042
NdivBpowD,N / B^D,1,0,N_hundreds,1,-0.1665257961215051,-0.1665257961215051,-0.1665257961215051
NdivBpowD,N / B^D,1,0,N_ones,1,-0.2177601898173959,-0.2177601898173959,-0.2177601898173959
NdivBpowD,N / B^D,1,0,N_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,1,0,N_tens,1,-0.14421271606975702,-0.14421271606975702,-0.14421271606975702
NdivBpowD,N / B^D,1,0,O[0],1,0.8417322103856847,0.8417322103856847,0.8417322103856847
NdivBpowD,N / B^D,1,0,O[1],1,0.700857126768412,0.700857126768412,0.700857126768412
NdivBpowD,N / B^D,2,1,B_ones,1,-0.1736153235955396,-0.1736153235955396,-0.1736153235955396
NdivBpowD,N / B^D,2,1,B_tag,1,-0.27233178384403567,-0.27233178384403567,-0.27233178384403567
NdivBpowD,N / B^D,2,1,B_tens,1,-0.16787344070779464,-0.16787344070779464,-0.16787344070779464
NdivBpowD,N / B^D,2,1,D_ones,1,0.9719381148660258,0.9719381148660258,0.9719381148660258
NdivBpowD,N / B^D,2,1,D_tag,1,-0.16236457934956694,-0.16236457934956694,-0.16236457934956694
NdivBpowD,N / B^D,2,1,N_hundreds,1,-0.16652579612150548,-0.16652579612150548,-0.16652579612150548
NdivBpowD,N / B^D,2,1,N_ones,1,-0.2700777166807661,-0.2700777166807661,-0.2700777166807661
NdivBpowD,N / B^D,2,1,N_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,2,1,N_tens,1,-0.210537719508349,-0.210537719508349,-0.210537719508349
NdivBpowD,N / B^D,2,1,O[0],1,0.8711981577140028,0.8711981577140028,0.8711981577140028
NdivBpowD,N / B^D,2,1,O[1],1,0.866214391008239,0.866214391008239,0.866214391008239
NdivBpowD,N / B^D,3,2,B_ones,1,-0.17205152819656905,-0.17205152819656905,-0.17205152819656905
NdivBpowD,N / B^D,3,2,B_tag,1,-0.1471867762810301,-0.1471867762810301,-0.1471867762810301
NdivBpowD,N / B^D,3,2,B_tens,1,-0.15847572137489455,-0.15847572137489455,-0.15847572137489455
NdivBpowD,N / B^D,3,2,D_ones,1,0.9638556018135516,0.9638556018135516,0.9638556018135516
NdivBpowD,N / B^D,3,2,D_tag,1,-0.1610929489354506,-0.1610929489354506,-0.1610929489354506
NdivBpowD,N / B^D,3,2,N_hundreds,1,-0.1665257961215052,-0.1665257961215052,-0.1665257961215052
NdivBpowD,N / B^D,3,2,N_ones,1,-0.33307832686788336,-0.33307832686788336,-0.33307832686788336
NdivBpowD,N / B^D,3,2,N_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,3,2,N_tens,1,-0.2644129050968555,-0.2644129050968555,-0.2644129050968555
NdivBpowD,N / B^D,3,2,O[0],1,0.8323859111247118,0.8323859111247118,0.8323859111247118
NdivBpowD,N / B^D,3,2,O[1],1,0.8089086567372077,0.8089086567372077,0.8089086567372077
NdivBpowD,N / B^D,4,3,B_ones,1,-0.17073626575982154,-0.17073626575982154,-0.17073626575982154
NdivBpowD,N / B^D,4,3,B_tag,1,-0.2709339323597008,-0.2709339323597008,-0.2709339323597008
NdivBpowD,N / B^D,4,3,B_tens,1,-0.15661984587911118,-0.15661984587911118,-0.15661984587911118
NdivBpowD,N / B^D,4,3,D_ones,1,0.9572396006732571,0.9572396006732571,0.9572396006732571
NdivBpowD,N / B^D,4,3,D_tag,1,-0.16371572201492562,-0.16371572201492562,-0.16371572201492562
NdivBpowD,N / B^D,4,3,N_hundreds,1,-0.22603994408483924,-0.22603994408483924,-0.22603994408483924
NdivBpowD,N / B^D,4,3,N_ones,1,-0.27314471522098194,-0.27314471522098194,-0.27314471522098194
NdivBpowD,N / B^D,4,3,N_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,4,3,N_tens,1,-0.26441290509687043,-0.26441290509687043,-0.26441290509687043
NdivBpowD,N / B^D,4,3,O[0],1,0.8158534685818782,0.8158534685818782,0.8158534685818782
