target,target_label,representation_index,layer_label,stream,n_seeds,mean_positive_fraction_remaining_gap_closed,ci95_low_bootstrap_percentile,ci95_high_bootstrap_percentile,seed_values,mean_init_cv_r2,mean_trained_cv_r2
NdivBpowD,N / B^D,8,7,B_tens,3,0.0016820129688291752,0.0,0.005046038906487526,0:0.000000;42:0.005046;1337:0.000000,-0.17333079537060816,-0.17145070529924586
NdivBpowD,N / B^D,9,8,B_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.16732262983600124,-0.17252030789286502
NdivBpowD,N / B^D,10,9,B_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.16903682789636434,-0.1745185004662749
NdivBpowD,N / B^D,0,input,D_ones,3,1.1699109477499158e-16,0.0,3.5097328432497474e-16,0:0.000000;42:0.000000;1337:0.000000,0.3893075906156945,0.3681258684916829
NdivBpowD,N / B^D,1,0,D_ones,3,0.21466839806989513,0.0,0.6440051942096854,0:0.644005;42:0.000000;1337:0.000000,0.9605377432977215,0.9476406444680352
NdivBpowD,N / B^D,2,1,D_ones,3,0.05542582483151171,0.0,0.16627747449453514,0:0.000000;42:0.166277;1337:0.000000,0.9520893571406569,0.8724150599989707
NdivBpowD,N / B^D,3,2,D_ones,3,0.21403330179335758,0.11158543609469733,0.32384951385954647,0:0.323850;42:0.206665;1337:0.111585,0.9492298328428431,0.960038597268689
NdivBpowD,N / B^D,4,3,D_ones,3,0.23501684300945536,0.13841485969926057,0.41715256340290474,0:0.417153;42:0.149483;1337:0.138415,0.947251837507571,0.9589991227634226
NdivBpowD,N / B^D,5,4,D_ones,3,0.31025147898031685,0.1871784765961831,0.48598497589044093,0:0.485985;42:0.187178;1337:0.257591,0.9427013416148521,0.9597579270946248
NdivBpowD,N / B^D,6,5,D_ones,3,0.24056360591832127,0.14419542837724542,0.37791798443123636,0:0.377918;42:0.144195;1337:0.199577,0.9401616379439116,0.9538836279221968
NdivBpowD,N / B^D,7,6,D_ones,3,0.3277654692347047,0.15257653427037682,0.5504064945170992,0:0.550406;42:0.152577;1337:0.280313,0.9414765771234891,0.959813234996138
NdivBpowD,N / B^D,8,7,D_ones,3,0.2893825233093276,0.18385130552642515,0.4790829985755998,0:0.479083;42:0.183851;1337:0.205213,0.9424436559098824,0.958491167368939
NdivBpowD,N / B^D,9,8,D_ones,3,0.15721386664965778,0.07421710182210585,0.28765514532907405,0:0.287655;42:0.109769;1337:0.074217,0.9444945005128633,0.9526272140981015
NdivBpowD,N / B^D,10,9,D_ones,3,0.06487013345907161,0.0,0.12836497916863282,0:0.128365;42:0.066245;1337:0.000000,0.9433693394476445,0.9441180102310679
NdivBpowD,N / B^D,0,input,D_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,1,0,D_tag,3,0.00395051123581652,0.0,0.01062971506626772,0:0.000000;42:0.010630;1337:0.001222,-0.1664910900897595,-0.16852929165145147
NdivBpowD,N / B^D,2,1,D_tag,3,0.007157936080800221,0.0,0.012909205278122,0:0.008565;42:0.012909;1337:0.000000,-0.16400074080114577,-0.1578152200840504
NdivBpowD,N / B^D,3,2,D_tag,3,0.00461300527535551,0.0,0.01383901582606653,0:0.013839;42:0.000000;1337:0.000000,-0.16657478002799309,-0.1634644331302017
NdivBpowD,N / B^D,4,3,D_tag,3,0.006390941824494761,0.0,0.014236991931262108,0:0.004936;42:0.014237;1337:0.000000,-0.1674166530760135,-0.1635747025914128
NdivBpowD,N / B^D,5,4,D_tag,3,0.0021606763193381113,0.0,0.003948066590747225,0:0.003948;42:0.000000;1337:0.002534,-0.16424028203984398,-0.16225280256647331
NdivBpowD,N / B^D,6,5,D_tag,3,0.005988827360942389,0.0,0.012227859293617869,0:0.012228;42:0.005739;1337:0.000000,-0.16576729871640677,-0.16087138671970533
NdivBpowD,N / B^D,7,6,D_tag,3,0.0019673634044365656,0.0,0.005290330507260267,0:0.005290;42:0.000612;1337:0.000000,-0.16452851449936018,-0.16322067707028173
NdivBpowD,N / B^D,8,7,D_tag,3,0.004579320631240789,0.0,0.013737961893722367,0:0.013738;42:0.000000;1337:0.000000,-0.16739516745108204,-0.16544906262510506
NdivBpowD,N / B^D,9,8,D_tag,3,0.004418381003241039,0.0,0.013255143009723117,0:0.013255;42:0.000000;1337:0.000000,-0.16639246506640262,-0.16495582821358795
NdivBpowD,N / B^D,10,9,D_tag,3,0.009068205264600874,0.0,0.01962199180146499,0:0.019622;42:0.000000;1337:0.007583,-0.1667888067044634,-0.1569300841769651
NdivBpowD,N / B^D,0,input,N_hundreds,3,0.01826403696004923,0.0,0.05479211088014718,0:0.054792;42:0.000000;1337:0.000000,-0.23720639805697563,-0.21453301915044073
NdivBpowD,N / B^D,1,0,N_hundreds,3,0.015463058343346513,0.0,0.046389175030039316,0:0.000000;42:0.046389;1337:0.000000,-0.2372063980569755,-0.21796792327835743
NdivBpowD,N / B^D,2,1,N_hundreds,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.2372063980569754,-0.23720639805697571
NdivBpowD,N / B^D,3,2,N_hundreds,3,7.600698808632428e-16,0.0,2.146357217165244e-15,0:0.000000;42:0.000000;1337:0.000000,-0.19683151097736082,-0.23720639805697571
NdivBpowD,N / B^D,4,3,N_hundreds,3,2.2308737570747408e-17,0.0,6.692621271224223e-17,0:0.000000;42:0.000000;1337:0.000000,-0.1798925061085703,-0.23720639805697538
NdivBpowD,N / B^D,5,4,N_hundreds,3,5.962103381014581e-17,0.0,1.788631014304374e-16,0:0.000000;42:0.000000;1337:0.000000,-0.23720639805697527,-0.2372063980569756
NdivBpowD,N / B^D,6,5,N_hundreds,3,0.015463058343346782,0.0,0.04638917503004034,0:0.000000;42:0.046389;1337:0.000000,-0.2176958739723686,-0.2179679232783572
NdivBpowD,N / B^D,7,6,N_hundreds,3,0.01546305834334667,0.0,0.04638917503003979,0:0.000000;42:0.046389;1337:0.000000,-0.19759318397684925,-0.2179679232783572
NdivBpowD,N / B^D,8,7,N_hundreds,3,4.472736069993751e-17,0.0,1.1154368785373707e-16,0:0.000000;42:0.000000;1337:0.000000,-0.21769587397236875,-0.23720639805697563
NdivBpowD,N / B^D,9,8,N_hundreds,3,0.016180589724521105,0.0,0.048541769173563225,0:0.000000;42:0.000000;1337:0.048542,-0.2372063980569756,-0.2173683487358642
NdivBpowD,N / B^D,10,9,N_hundreds,3,7.436245856915802e-17,0.0,2.2308737570747405e-16,0:0.000000;42:0.000000;1337:0.000000,-0.19792070921335406,-0.23720639805697544
NdivBpowD,N / B^D,0,input,N_ones,3,2.9693175315025055e-16,0.0,6.765008221983799e-16,0:0.000000;42:0.000000;1337:0.000000,-0.3030370946383993,-0.30303709463839895
NdivBpowD,N / B^D,1,0,N_ones,3,0.09393318438138461,0.0001400920831997474,0.1445147716034353,0:0.144515;42:0.000140;1337:0.137145,-0.26056783866608674,-0.1376466005208769
NdivBpowD,N / B^D,2,1,N_ones,3,0.06130709430508823,0.0,0.13714464361628334,0:0.000000;42:0.046777;1337:0.137145,-0.26139633077923574,-0.19799705108377508
NdivBpowD,N / B^D,3,2,N_ones,3,0.06496139122173682,0.0,0.13883551524225068,0:0.056049;42:0.000000;1337:0.138836,-0.28133422486021364,-0.19782507713791156
NdivBpowD,N / B^D,4,3,N_ones,3,0.06299622733525993,0.04537677433807489,0.09511574831178832,0:0.048496;42:0.045377;1337:0.095116,-0.2400412511137805,-0.16240172193362432
NdivBpowD,N / B^D,5,4,N_ones,3,0.0601023466492133,0.039887952222538076,0.08968346352937488,0:0.050736;42:0.089683;1337:0.039888,-0.27956408755973766,-0.2019760546458369
NdivBpowD,N / B^D,6,5,N_ones,3,0.015571184082320265,0.0,0.0467135522469608,0:0.046714;42:0.000000;1337:0.000000,-0.2206845168473098,-0.24172051655263563
NdivBpowD,N / B^D,7,6,N_ones,3,0.051293172263987864,0.0013872085441621284,0.0970574248388185,0:0.097057;42:0.001387;1337:0.055435,-0.219867117781493,-0.15747163524970623
NdivBpowD,N / B^D,8,7,N_ones,3,0.03049120750845655,0.0,0.09147362248518105,0:0.091474;42:0.000000;1337:0.000000,-0.2176895163830326,-0.20404543003089648
NdivBpowD,N / B^D,9,8,N_ones,3,0.016182345129317075,0.0,0.04616026286563624,0:0.046160;42:0.002387;1337:0.000000,-0.22134013344922063,-0.20091706424284353
NdivBpowD,N / B^D,10,9,N_ones,3,0.06418128074670736,0.049524240892336625,0.09163698782496965,0:0.051383;42:0.091637;1337:0.049524,-0.23795415675327558,-0.15785646390860522
NdivBpowD,N / B^D,0,input,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,1,0,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,2,1,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,3,2,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.27964031186348354,-0.29967070839609056
NdivBpowD,N / B^D,4,3,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.2803732370581001,-0.29967070839609056
NdivBpowD,N / B^D,5,4,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,6,5,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,7,6,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,8,7,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,9,8,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,10,9,N_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,0,input,N_tens,3,4.2570828418288445e-17,0.0,8.52587599970833e-17,0:0.000000;42:0.000000;1337:0.000000,-0.3014871925649587,-0.3014871925649587
NdivBpowD,N / B^D,1,0,N_tens,3,0.032304048983349445,0.0,0.09691214691880944,0:0.096912;42:0.000000;1337:0.000000,-0.1971070684117617,-0.19601046049561055
NdivBpowD,N / B^D,2,1,N_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.2164244316917215,-0.23770676002760557
NdivBpowD,N / B^D,3,2,N_tens,3,0.03230404897285299,0.0,0.09691214691850593,0:0.096912;42:0.000000;1337:0.000000,-0.23710564243504542,-0.23594058937555895
NdivBpowD,N / B^D,4,3,N_tens,3,0.059395358671210145,0.042608854569054444,0.08989966218039806,0:0.089900;42:0.045678;1337:0.042609,-0.27736019965267095,-0.20140663922405735
NdivBpowD,N / B^D,5,4,N_tens,3,0.016146736427903537,0.0,0.04729378023211678,0:0.000000;42:0.001146;1337:0.047294,-0.23451650508437746,-0.23683295665718074
NdivBpowD,N / B^D,6,5,N_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.19269136440291443,-0.2375135946563093
NdivBpowD,N / B^D,7,6,N_tens,3,0.031246457645385212,0.0,0.09373937293615564,0:0.000000;42:0.093739;1337:0.000000,-0.2371056424350302,-0.23719326748193895
NdivBpowD,N / B^D,8,7,N_tens,3,0.031581331161557376,0.0,0.09474399348464287,0:0.094744;42:0.000000;1337:0.000000,-0.21471249694007977,-0.17637189476120238
NdivBpowD,N / B^D,9,8,N_tens,3,0.03319069239762755,0.0,0.09957207719288265,0:0.000000;42:0.099572;1337:0.000000,-0.21889347675042867,-0.19786982041137513
NdivBpowD,N / B^D,10,9,N_tens,3,0.05142167909584506,0.0,0.09618692549520007,0:0.058078;42:0.096187;1337:0.000000,-0.238183219173938,-0.1735726689293784
NdivBpowD,N / B^D,0,input,O[0],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29967070839609056,-0.29967070839609056
NdivBpowD,N / B^D,1,0,O[0],3,0.14847790450624293,0.0,0.40870002568488734,0:0.036734;42:0.408700;1337:0.000000,0.889646975086742,0.8989339795207653
NdivBpowD,N / B^D,2,1,O[0],3,0.22915210609405054,0.0,0.3630596123192995,0:0.324397;42:0.000000;1337:0.363060,0.8908022988807814,0.9097640518716763
NdivBpowD,N / B^D,3,2,O[0],3,0.2691057139753085,0.0,0.4974456868583444,0:0.497446;42:0.000000;1337:0.309871,0.8874366264139374,0.9103343410861623
NdivBpowD,N / B^D,4,3,O[0],3,0.1552096220742575,0.0,0.23969345331948602,0:0.225935;42:0.000000;1337:0.239693,0.8903343142131392,0.8970931733669731
NdivBpowD,N / B^D,5,4,O[0],3,0.12000957463907673,0.0,0.21501455188256088,0:0.215015;42:0.000000;1337:0.145014,0.8875191781835229,0.8901014812124588
NdivBpowD,N / B^D,6,5,O[0],3,0.06508896036928212,0.0,0.1115002086622525,0:0.083767;42:0.000000;1337:0.111500,0.886871430011429,0.8782759832167946
NdivBpowD,N / B^D,7,6,O[0],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8851376945734716,0.8632417198953748
NdivBpowD,N / B^D,8,7,O[0],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8845279405451819,0.8478220435261693
NdivBpowD,N / B^D,9,8,O[0],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8869824362920967,0.8342810253004184
NdivBpowD,N / B^D,10,9,O[0],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8893298582155308,0.8211850357366712
NdivBpowD,N / B^D,0,input,O[1],3,0.0287076192058561,0.0,0.04517420272526577,0:0.000000;42:0.040949;1337:0.045174,-0.2756290713425016,-0.24376384043476942
NdivBpowD,N / B^D,1,0,O[1],3,0.25776546845480836,0.042463095812467856,0.47351320595736635,0:0.257320;42:0.473513;1337:0.042463,0.7913138774577552,0.843599971961731
NdivBpowD,N / B^D,2,1,O[1],3,0.4171052655925814,0.2726133905730756,0.5679077099678554,0:0.410795;42:0.272613;1337:0.567908,0.8320682199795679,0.9039000013612083
NdivBpowD,N / B^D,3,2,O[1],3,0.2859989656178175,0.03335402036899899,0.45459604171221807,0:0.370047;42:0.033354;1337:0.454596,0.8329444162539614,0.8832522403632203
NdivBpowD,N / B^D,4,3,O[1],3,0.15534823962132469,0.0,0.3158541930491979,0:0.150191;42:0.000000;1337:0.315854,0.8329536146226094,0.8550816265618009
NdivBpowD,N / B^D,5,4,O[1],3,0.08015587192819525,0.0,0.20103157664704838,0:0.039436;42:0.000000;1337:0.201032,0.8388273775917124,0.8412822602153387
NdivBpowD,N / B^D,6,5,O[1],3,0.02889179459760711,0.0,0.08667538379282132,0:0.000000;42:0.000000;1337:0.086675,0.8403618639480234,0.8259776147958199
NdivBpowD,N / B^D,7,6,O[1],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8388072225343235,0.8128524561097321
NdivBpowD,N / B^D,8,7,O[1],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8412003197641255,0.7972358280402556
NdivBpowD,N / B^D,9,8,O[1],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8426338054077555,0.7815629760281032
NdivBpowD,N / B^D,10,9,O[1],3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,0.8391470590787201,0.7651302799255508
floorNdivBpowD,floor(N / B^D),0,input,B_ones,3,2.859713852591786e-17,0.0,8.579141557775359e-17,0:0.000000;42:0.000000;1337:0.000000,-0.2788411333186546,-0.29841975789853453
floorNdivBpowD,floor(N / B^D),1,0,B_ones,3,0.0034252962339963024,0.0,0.010275888701988907,0:0.000000;42:0.000000;1337:0.010276,-0.16660248331532587,-0.16572962127100813
floorNdivBpowD,floor(N / B^D),2,1,B_ones,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.15879744892330716,-0.1759200979156991
floorNdivBpowD,floor(N / B^D),3,2,B_ones,3,0.003515496485219495,0.0,0.010546489455658484,0:0.000000;42:0.010546;1337:0.000000,-0.16271408324585865,-0.15982687145696153
floorNdivBpowD,floor(N / B^D),4,3,B_ones,3,0.0004891454476452737,0.0,0.0007958363358325686,0:0.000672;42:0.000796;1337:0.000000,-0.1583109385329323,-0.1579382520843192
floorNdivBpowD,floor(N / B^D),5,4,B_ones,3,0.0031028448045291464,0.0016799991732638242,0.004955327702788109,0:0.004955;42:0.002673;1337:0.001680,-0.16406072288808538,-0.1604487193125503
floorNdivBpowD,floor(N / B^D),6,5,B_ones,3,0.002449309200639084,0.0,0.0050530970807038935,0:0.005053;42:0.002295;1337:0.000000,-0.15976457951771406,-0.16161935802434166
floorNdivBpowD,floor(N / B^D),7,6,B_ones,3,0.0056738950812978165,0.0,0.011014260519269571,0:0.006007;42:0.011014;1337:0.000000,-0.16386753401098528,-0.16372645469538585
floorNdivBpowD,floor(N / B^D),8,7,B_ones,3,0.006043114729333107,0.0,0.01114007280761018,0:0.006989;42:0.011140;1337:0.000000,-0.16384381798637845,-0.16069610782519592
floorNdivBpowD,floor(N / B^D),9,8,B_ones,3,0.006697862619527716,0.0,0.010981572384613824,0:0.009112;42:0.010982;1337:0.000000,-0.16315741429781258,-0.15978367691847387
floorNdivBpowD,floor(N / B^D),10,9,B_ones,3,0.0040512869388223795,0.0,0.006843183938912569,0:0.006843;42:0.005311;1337:0.000000,-0.1624103692507943,-0.16204686490802725
floorNdivBpowD,floor(N / B^D),0,input,B_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29793761190187773,-0.29793761190187773
floorNdivBpowD,floor(N / B^D),1,0,B_tag,3,0.06026317954882155,0.0,0.13336067025865836,0:0.133361;42:0.047429;1337:0.000000,-0.25866860721437074,-0.19976370313269873
floorNdivBpowD,floor(N / B^D),2,1,B_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.22119633268464145,-0.27987319957854173
floorNdivBpowD,floor(N / B^D),3,2,B_tag,3,0.10865364940074468,0.04655838474467618,0.18363957668536832,0:0.046558;42:0.095763;1337:0.183640,-0.2784272020774047,-0.13697412801644965
floorNdivBpowD,floor(N / B^D),4,3,B_tag,3,0.033206347865461644,0.0,0.09050440489515266,0:0.009115;42:0.090504;1337:0.000000,-0.2594179832584323,-0.21585322973739252
floorNdivBpowD,floor(N / B^D),5,4,B_tag,3,0.030872822968801228,0.0,0.09261846890640368,0:0.092618;42:0.000000;1337:0.000000,-0.21883950304495167,-0.23964686486018202
floorNdivBpowD,floor(N / B^D),6,5,B_tag,3,0.04582961611056079,0.0,0.08989621844222463,0:0.047593;42:0.000000;1337:0.089896,-0.2398414606317627,-0.18333520789375723
floorNdivBpowD,floor(N / B^D),7,6,B_tag,3,0.03203311175625567,0.0,0.04830682995581843,0:0.047793;42:0.048307;1337:0.000000,-0.24186738641200364,-0.2190618348240055
floorNdivBpowD,floor(N / B^D),8,7,B_tag,3,0.06023891495230719,0.0,0.09208008040688716,0:0.000000;42:0.092080;1337:0.088637,-0.26012633989147077,-0.19852039328957094
floorNdivBpowD,floor(N / B^D),9,8,B_tag,3,0.05222645572082721,0.006213450318760972,0.0962310818378231,0:0.054235;42:0.096231;1337:0.006213,-0.24405222416045305,-0.17804014418529104
floorNdivBpowD,floor(N / B^D),10,9,B_tag,3,0.06495596636868824,0.0,0.14397047422242892,0:0.050897;42:0.000000;1337:0.143970,-0.21976576211318002,-0.15920328079665644
floorNdivBpowD,floor(N / B^D),0,input,B_tens,3,1.1408320508521962e-16,4.298594634711784e-17,1.7131111258045468e-16,0:0.000000;42:0.000000;1337:0.000000,-0.2963507912012398,-0.2963507912012397
floorNdivBpowD,floor(N / B^D),1,0,B_tens,3,0.004009141811086331,0.0,0.008232225643436258,0:0.008232;42:0.000000;1337:0.003795,-0.17230076592554902,-0.17364591889387956
floorNdivBpowD,floor(N / B^D),2,1,B_tens,3,0.0005033471240397787,0.0,0.0015100413721193362,0:0.000000;42:0.000000;1337:0.001510,-0.17323854298062513,-0.17520897729199747
floorNdivBpowD,floor(N / B^D),3,2,B_tens,3,0.0008523760543875958,0.0,0.0025571281631627876,0:0.000000;42:0.000000;1337:0.002557,-0.17192511264702806,-0.17687164464574914
floorNdivBpowD,floor(N / B^D),4,3,B_tens,3,0.0008836253086069674,0.0,0.0026508759258209017,0:0.000000;42:0.002651;1337:0.000000,-0.1684253558548682,-0.17282221689187452
floorNdivBpowD,floor(N / B^D),5,4,B_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.17084686735106355,-0.18030533884461553
floorNdivBpowD,floor(N / B^D),6,5,B_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.16942460918028698,-0.18125222646049466
floorNdivBpowD,floor(N / B^D),7,6,B_tens,3,0.0007193013183277292,0.0,0.0021579039549831877,0:0.000000;42:0.002158;1337:0.000000,-0.17032694894081124,-0.1744268695890312
floorNdivBpowD,floor(N / B^D),8,7,B_tens,3,0.0016826088411941071,0.0,0.005047826523582322,0:0.000000;42:0.005048;1337:0.000000,-0.17347158935032572,-0.1715930415410262
floorNdivBpowD,floor(N / B^D),9,8,B_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.16746327584883136,-0.17266348189038397
floorNdivBpowD,floor(N / B^D),10,9,B_tens,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.16917651056932204,-0.1746594866637826
floorNdivBpowD,floor(N / B^D),0,input,D_ones,3,5.477881540820943e-16,0.0,1.0270793003626443e-15,0:0.000000;42:0.000000;1337:0.000000,0.3912885274015605,0.37023571598994387
floorNdivBpowD,floor(N / B^D),1,0,D_ones,3,0.21461904761865644,0.0,0.6438571428559693,0:0.643857;42:0.000000;1337:0.000000,0.9605763804137509,0.947697521923728
floorNdivBpowD,floor(N / B^D),2,1,D_ones,3,0.055424204171297176,0.0,0.16627261251389153,0:0.000000;42:0.166273;1337:0.000000,0.9521291919166396,0.8725553621226366
floorNdivBpowD,floor(N / B^D),3,2,D_ones,3,0.21415036954272107,0.1116392609787234,0.3241741296928435,0:0.324174;42:0.206638;1337:0.111639,0.9492735771249597,0.9600790993813533
floorNdivBpowD,floor(N / B^D),4,3,D_ones,3,0.23522484164279392,0.13868341909884324,0.41749774665145356,0:0.417498;42:0.149493;1337:0.138683,0.9472904990100611,0.959040548705448
floorNdivBpowD,floor(N / B^D),5,4,D_ones,3,0.31031549920200246,0.18710142811361577,0.48610214256051815,0:0.486102;42:0.187101;1337:0.257743,0.9427580677727095,0.9598021360048582
floorNdivBpowD,floor(N / B^D),6,5,D_ones,3,0.24065518106825526,0.14410519879875336,0.37821762454739977,0:0.378218;42:0.144105;1337:0.199643,0.9402147504420292,0.9539295458555511
floorNdivBpowD,floor(N / B^D),7,6,D_ones,3,0.3278517214530732,0.15275961988287404,0.550391685398061,0:0.550392;42:0.152760;1337:0.280404,0.9415216413655102,0.9598493919753276
floorNdivBpowD,floor(N / B^D),8,7,D_ones,3,0.2895385149120218,0.18392628568771896,0.47913921006654303,0:0.479139;42:0.183926;1337:0.205550,0.9424869707517199,0.9585311134467661
floorNdivBpowD,floor(N / B^D),9,8,D_ones,3,0.1573367248684138,0.07449221595943721,0.28776775063707205,0:0.287768;42:0.109750;1337:0.074492,0.9445382078399968,0.9526714062171194
floorNdivBpowD,floor(N / B^D),10,9,D_ones,3,0.06506224224105082,0.0,0.12857027327537968,0:0.128570;42:0.066616;1337:0.000000,0.9434082907757683,0.944175556998294
floorNdivBpowD,floor(N / B^D),0,input,D_tag,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.29793761190187773,-0.29793761190187773
floorNdivBpowD,floor(N / B^D),1,0,D_tag,3,0.003948688633427614,0.0,0.010628845411318052,0:0.000000;42:0.010629;1337:0.001217,-0.16663108953822584,-0.168662819199879
floorNdivBpowD,floor(N / B^D),2,1,D_tag,3,0.007166507805992414,0.0,0.012937984066792696,0:0.008562;42:0.012938;1337:0.000000,-0.16414752911952515,-0.15794987979728736
floorNdivBpowD,floor(N / B^D),3,2,D_tag,3,0.004611447827824614,0.0,0.013834343483473842,0:0.013834;42:0.000000;1337:0.000000,-0.1667140698587565,-0.16359711285054176
floorNdivBpowD,floor(N / B^D),4,3,D_tag,3,0.00639406455053143,0.0,0.01424693726361091,0:0.004935;42:0.014247;1337:0.000000,-0.16755405435109208,-0.16370839251854138
floorNdivBpowD,floor(N / B^D),5,4,D_tag,3,0.002157993012457034,0.0,0.003952876941303287,0:0.003953;42:0.000000;1337:0.002521,-0.16437437216786926,-0.16239164204809717
floorNdivBpowD,floor(N / B^D),6,5,D_tag,3,0.005984154334336962,0.0,0.012213812071146664,0:0.012214;42:0.005739;1337:0.000000,-0.165902997060095,-0.16101326198123941
floorNdivBpowD,floor(N / B^D),7,6,D_tag,3,0.001964446880226781,0.0,0.005279768393663711,0:0.005280;42:0.000614;1337:0.000000,-0.16466768749224445,-0.1633603808966988
floorNdivBpowD,floor(N / B^D),8,7,D_tag,3,0.004578593004886733,0.0,0.0137357790146602,0:0.013736;42:0.000000;1337:0.000000,-0.1675322119394966,-0.16558605121587264
floorNdivBpowD,floor(N / B^D),9,8,D_tag,3,0.004420209073307394,0.0,0.01326062721992218,0:0.013261;42:0.000000;1337:0.000000,-0.16653393335074515,-0.16508742059737336
floorNdivBpowD,floor(N / B^D),10,9,D_tag,3,0.009067163019201024,0.0,0.019612971066060865,0:0.019613;42:0.000000;1337:0.007589,-0.16693037473077665,-0.1570688843206818
floorNdivBpowD,floor(N / B^D),0,input,N_hundreds,3,0.018193662074047073,0.0,0.0545809862221412,0:0.054581;42:0.000000;1337:0.000000,-0.23558142919647443,-0.21302495324086737
floorNdivBpowD,floor(N / B^D),1,0,N_hundreds,3,0.015386675150538221,0.0,0.04616002545161466,0:0.000000;42:0.046160;1337:0.000000,-0.23558142919647443,-0.2164654585911552
floorNdivBpowD,floor(N / B^D),2,1,N_hundreds,3,5.969910836725207e-17,0.0,1.790973251017562e-16,0:0.000000;42:0.000000;1337:0.000000,-0.23558142919647437,-0.2355814291964744
floorNdivBpowD,floor(N / B^D),3,2,N_hundreds,3,7.759956722168194e-16,0.0,2.193942232496508e-15,0:0.000000;42:0.000000;1337:0.000000,-0.19542593734243785,-0.23558142919647465
floorNdivBpowD,floor(N / B^D),4,3,N_hundreds,3,5.957545962397783e-17,0.0,1.7872637887193347e-16,0:0.000000;42:0.000000;1337:0.000000,-0.17859838905192368,-0.2355814291964744
floorNdivBpowD,floor(N / B^D),5,4,N_hundreds,3,0.0,0.0,0.0,0:0.000000;42:0.000000;1337:0.000000,-0.23558142919647407,-0.2355814291964744
floorNdivBpowD,floor(N / B^D),6,5,N_hundreds,3,0.015386675150538156,0.0,0.04616002545161447,0:0.000000;42:0.046160;1337:0.000000,-0.21618927853938885,-0.21646545859115515
floorNdivBpowD,floor(N / B^D),7,6,N_hundreds,3,0.01538667515053811,0.0,0.04616002545161402,0:0.000000;42:0.046160;1337:0.000000,-0.19618240455222757,-0.21646545859115515
